dd,mm,yyyy,nobs,AOT_1020_avg,AOT_1020_std,AOT_1020_med,AOTExt1020-T_avg,AOTExt1020-T_std,AOTExt1020-T_med,AOTExt1020-C_avg,AOTExt1020-C_std,AOTExt1020-C_med,AOTExt1020-F_avg,AOTExt1020-F_std,AOTExt1020-F_med,AOTAbsp1020-T_avg,AOTAbsp1020-T_std,AOTAbsp1020-T_med,SSA1020-T_avg,SSA1020-T_std,SSA1020-T_med,REFR(1020)_avg,REFR(1020)_std,REFR(1020)_med,REFI(1020)_avg,REFI(1020)_std,REFI(1020)_med,ASYM1020-T_avg,ASYM1020-T_std,ASYM1020-T_med,ASYM1020-C_avg,ASYM1020-C_std,ASYM1020-C_med,ASYM1020-F_avg,ASYM1020-F_std,ASYM1020-F_med,"870-440AngstromParam,[AOTExt]-Total_avg","870-440AngstromParam,[AOTExt]-Total_std","870-440AngstromParam,[AOTExt]-Total_med",Inflection_Point[um]_avg,Inflection_Point[um]_std,Inflection_Point[um]_med,"0,065604_avg","0,065604_std","0,065604_med","0,086077_avg","0,086077_std","0,086077_med","0,112939_avg","0,112939_std","0,112939_med","0,148184_avg","0,148184_std","0,148184_med","0,194429_avg","0,194429_std","0,194429_med","0,255105_avg","0,255105_std","0,255105_med","0,334716_avg","0,334716_std","0,334716_med","0,439173_avg","0,439173_std","0,439173_med","0,576227_avg","0,576227_std","0,576227_med","0,756052_avg","0,756052_std","0,756052_med","0,991996_avg","0,991996_std","0,991996_med","1,301571_avg","1,301571_std","1,301571_med","1,707757_avg","1,707757_std","1,707757_med","2,240702_avg","2,240702_std","2,240702_med","2,939966_avg","2,939966_std","2,939966_med","3,857452_avg","3,857452_std","3,857452_med","5,061260_avg","5,061260_std","5,061260_med","6,640745_avg","6,640745_std","6,640745_med","8,713145_avg","8,713145_std","8,713145_med","11,432287_avg","11,432287_std","11,432287_med","15,000000_avg","15,000000_std","15,000000_med"
25,1,2006,2,"0,105488","0,0028125","0,105489","0,10675","0,00115","0,10675","0,10215","0,00115","0,10215","0,0046",0,"0,0046","0,0033235","0,0020865","0,0033235","0,9691","0,0192","0,9691","1,3878","0,0166","1,3878","0,001402","0,00089","0,001402","0,776188","0,012757","0,776188","0,786153","0,0131255","0,786153","0,554338","0,00486502","0,554338","0,078958","0,016592","0,078958","0,439",0,"0,439","0,0003905","0,0001205","0,0003905","0,0010265","0,0003285","0,0010265","0,001876","0,000405","0,001876","0,0024625","8,95E-05","0,0024625","0,0024355","0,0003075","0,0024355","0,002052","0,000379","0,002052","0,001983","0,000262","0,001983","0,002972","3,20E-05","0,002972","0,006666","0,000723","0,006666","0,014609","0,001508","0,014609","0,0229165","0,0013945","0,0229165","0,0278775","0,0045565","0,0278775","0,0329495","0,0018665","0,0329495","0,0474155","0,0035565","0,0474155","0,0646025","0,0090345","0,0646025","0,078163","0,005078","0,078163","0,0744815","0,0118385","0,0744815","0,0487985","0,0198365","0,0487985","0,0172135","0,0093115","0,0172135","0,0026435","0,0013965","0,0026435","0,000169","5,60E-05","0,000169"
10,2,2006,2,"0,0485385","0,0105225","0,0485385","0,04655","0,01125","0,04655","0,04105","0,00965","0,04105","0,00555","0,00155","0,00555","0,0028565","0,0010585","0,0028565","0,94065","0,00845","0,94065","1,38145","0,00974995","1,38145","0,003198","0,000294","0,003198","0,755072","0,0032095","0,755072","0,790874","0,0065825","0,790874","0,487413","0,00808349","0,487413","0,543253","0,033609","0,543253","0,439",0,"0,439","0,0002955","1,05E-05","0,0002955","0,001117","4,90E-05","0,001117","0,002813","0,00023","0,002813","0,004651","0,001315","0,004651","0,0048455","0,0021185","0,0048455","0,003288","0,001461","0,003288","0,0020475","0,0006065","0,0020475","0,0018605","0,0002025","0,0018605","0,0027815","0,0001545","0,0027815","0,0053085","0,0006465","0,0053085","0,0089955","0,0015185","0,0089955","0,012165","0,002861","0,012165","0,0160185","0,0048405","0,0160185","0,023022","0,00705","0,023022","0,028643","0,009404","0,028643","0,0283725","0,0097215","0,0283725","0,0209335","0,0071555","0,0209335","0,010543","0,003489","0,010543","0,0033765","0,0010585","0,0033765","0,00066","0,000192","0,00066","7,75E-05","2,05E-05","7,75E-05"
14,2,2006,2,"0,058431","0,003352","0,058431","0,05485","0,00255","0,05485","0,0506","0,0021","0,0506","0,0042","0,0004","0,0042","0,003455","2,00E-05","0,003455","0,9369","0,0025","0,9369","1,392","0,00139999","1,392","0,003732","0,000357","0,003732","0,773368","0,00158849","0,773368","0,788846","0,00178701","0,788846","0,590413","0,011466","0,590413","0,173262","0,00945599","0,173262","0,439",0,"0,439","0,000125","3,10E-05","0,000125","0,000292","9,60E-05","0,000292","0,0006125","0,0001855","0,0006125","0,00111","0,000213","0,00111","0,001671","4,40E-05","0,001671","0,002038","0,000246","0,002038","0,0021675","0,0003575","0,0021675","0,0025945","0,0002285","0,0025945","0,004316","9,00E-05","0,004316","0,0081955","0,0003475","0,0081955","0,012638","0,000333","0,012638","0,0145525","0,0011075","0,0145525","0,0169015","0,0010515","0,0169015","0,0230665","0,000618501","0,0230665","0,0271605","0,0007935","0,0271605","0,0286435","0,0026615","0,0286435","0,0258095","0,0050745","0,0258095","0,0163415","0,0047805","0,0163415","0,0057905","0,0019345","0,0057905","0,001009","0,0003","0,001009","8,40E-05","1,40E-05","8,40E-05"
18,11,2006,2,"0,0130465","1,65E-05","0,0130465","0,019","0,0005","0,019","0,0114","0,0012","0,0114","0,00755","0,00075","0,00755","0,0007905","0,0005645","0,0007905","0,9576","0,0308","0,9576","1,4172","0,00910002","1,4172","0,0022495","0,0017495","0,0022495","0,636456","0,0016135","0,636456","0,777665","0,0127985","0,777665","0,424452","0,0237415","0,424453","1,51021","0,00299048","1,51021","0,5075","0,0685","0,5075","0,0004835","5,15E-05","0,0004835","0,002261","0,000234","0,002261","0,005878","0,000435","0,005878","0,008424","0,000338","0,008424","0,0066895","0,0002105","0,0066895","0,003322","0,000191","0,003322","0,001454","0,000136","0,001454","0,0008615","7,95E-05","0,0008615","0,0008975","2,75E-05","0,0008975","0,0014795","9,05E-05","0,0014795","0,0024405","0,0002665","0,0024405","0,0028995","0,0001655","0,0028995","0,003353","3,00E-05","0,003353","0,0047645","0,0001045","0,0047645","0,0073315","0,0001425","0,0073315","0,010407","0,001015","0,010407","0,0109595","0,0020265","0,0109595","0,00718","0,001712","0,00718","0,0026815","0,0006345","0,0026815","0,0005575","9,55E-05","0,0005575","6,50E-05","2,00E-06","6,50E-05"
19,11,2006,3,"0,050427","0,0113018","0,054675","0,0587333","0,0102815","0,0621","0,0201","0,00482494","0,0219","0,0386","0,00542648","0,0402","0,00102167","0,000289004","0,001127","0,982867","0,00295784","0,9837","1,36597","0,00259784","1,3676","0,00101067","0,000194923","0,000959","0,587559","0,0253654","0,604104","0,793981","0,00466405","0,795602","0,48231","0,0233282","0,495473","1,74189","0,03804","1,73362","0,576",0,"0,576","0,000629667","0,0002445","0,000531","0,00257133","0,00137224","0,001926","0,009043","0,00420653","0,007236","0,024865","0,00589445","0,023689","0,0441603","0,00326873","0,042881","0,0356253","0,00739296","0,039681","0,0125843","0,00271435","0,01384","0,00403233","0,000702858","0,004283","0,00234367","0,000397117","0,002539","0,002775","0,000601761","0,00311","0,004435","0,00108635","0,00479","0,00607867","0,00119275","0,005974","0,00731933","0,000852823","0,006973","0,009556","0,00127756","0,009937","0,01265","0,00329787","0,014714","0,0154343","0,0060068","0,018925","0,0144667","0,00676563","0,017445","0,00939633","0,0046807","0,010899","0,004119","0,00195026","0,004689","0,001233","0,000463226","0,001415","0,000261333","4,78E-05","0,00029"
26,11,2006,2,"0,0500455","0,0039325","0,0500455","0,0568","0,000300001","0,0568","0,02285","5,00E-05","0,02285","0,03395","0,00035","0,03395","0,0010605","0,0005785","0,0010605","0,9814","0,0101","0,9814","1,35585","0,00635004","1,35585","0,0011865","0,0006865","0,0011865","0,631229","0,00609249","0,631229","0,796337","0,00160998","0,796337","0,519407","0,00960901","0,519407","1,54163","0,0184785","1,54163","0,576",0,"0,576","0,000567","7,30E-05","0,000567","0,001889","0,00051","0,001889","0,006102","0,001709","0,006102","0,017054","0,003062","0,017054","0,033213","0,000868","0,033213","0,032234","0,002615","0,032234","0,0143045","0,0013085","0,0143045","0,005128","0,000209","0,005128","0,002941","8,10E-05","0,002941","0,0033175","0,0003335","0,0033175","0,0053015","0,0007265","0,0053015","0,0076385","0,0005125","0,0076385","0,0095135","0,0007935","0,0095135","0,0120135","0,0022035","0,0120135","0,014268","0,002717","0,014268","0,01424","0,001496","0,01424","0,010929","0,000339","0,010929","0,006258","0,00097","0,006258","0,002658","0,000569","0,002658","0,000837","0,000155","0,000837","0,000198","1,10E-05","0,000198"
6,12,2006,2,"0,0541935","0,0023995","0,0541935","0,0538","0,0018","0,0538","0,04675","0,00145","0,04675","0,0071","0,0003","0,0071","0,0047295","0,0005635","0,0047295","0,9124","0,00749999","0,9124","1,40115","0,00495005","1,40115","0,005516","0,00037","0,005516","0,745102","0,000899494","0,745102","0,790689","0,00136849","0,790689","0,444539","0,007266","0,444539","0,557263","0,0086","0,557263","0,439",0,"0,439","0,0004195","0,0001655","0,0004195","0,0018305","0,0006775","0,0018305","0,00482","0,001095","0,00482","0,007393","0,000143","0,007393","0,0060975","0,0007075","0,0060975","0,003095","0,000192","0,003095","0,0017755","0,0001785","0,0017755","0,001936","0,000313","0,001936","0,003921","0,000188","0,003921","0,0087165","0,0004175","0,0087165","0,011984","0,000465","0,011984","0,01299","0,000541","0,01299","0,015354","0,000243","0,015354","0,0199845","0,0008895","0,0199845","0,023909","0,001475","0,023909","0,0255385","0,0014945","0,0255385","0,022077","0,001558","0,022077","0,013629","0,001549","0,013629","0,005182","0,000842","0,005182","0,0010845","0,0001995","0,0010845","0,0001195","1,95E-05","0,0001195"
13,12,2006,3,"0,0511057","0,00864034","0,057108","0,0531333","0,00736765","0,0561","0,0476333","0,00770296","0,0509","0,0055","0,000355903","0,0053","0,001669","0,000408781","0,001793","0,967467","0,0100772","0,9626","1,44213","0,0264842","1,4471","0,00185467","0,000725479","0,00189","0,735161","0,00717329","0,732505","0,763928","0,00966446","0,759812","0,486414","0,0452506","0,500772","0,41312","0,0420723","0,422865","0,439",0,"0,439","0,000631333","0,000217225","0,000651","0,002233","0,000762316","0,0027","0,00410967","0,00154637","0,003923","0,00420267","0,00160284","0,003194","0,00279833","0,000760088","0,002638","0,00173333","0,000305047","0,001811","0,001506","0,000307527","0,001364","0,00216567","0,000402969","0,00228","0,00427133","0,000442963","0,004233","0,00777633","0,0012935","0,008585","0,0100277","0,0024341","0,010512","0,0113053","0,00158105","0,011472","0,0152283","0,000281148","0,015256","0,0226813","0,0016857","0,021959","0,028845","0,00600575","0,028828","0,029109","0,0101389","0,034042","0,0221357","0,0106189","0,027036","0,0115847","0,00685988","0,012412","0,00372133","0,00235275","0,003658","0,000688333","0,000373963","0,000685","7,73E-05","1,86E-05","8,10E-05"
20,12,2006,3,"0,0609077","0,00975899","0,055493","0,067","0,00746503","0,0655","0,0407","0,002459","0,04","0,0262667","0,00496946","0,0255","0,002067","0,000673757","0,001946","0,968267","0,0114311","0,9669","1,37773","0,0127545","1,3768","0,00171667","0,000676686","0,001884","0,667182","0,00716143","0,665021","0,785238","0,00643312","0,785525","0,480025","0,0265763","0,495858","1,33941","0,0593474","1,37828","0,530333","0,0645824","0,576","0,000651333","0,000257988","0,000479","0,00259567","0,0010484","0,001976","0,008333","0,0026506","0,006929","0,0196357","0,0037625","0,017586","0,0278223","0,00360648","0,026535","0,0194917","0,0044413","0,019042","0,00826433","0,00286255","0,007312","0,00372767","0,00105168","0,003221","0,00298333","0,0001558","0,002919","0,00439267","0,000532306","0,004676","0,00778433","0,00086598","0,007965","0,012401","0,00107608","0,012592","0,018173","0,00383658","0,015975","0,0255113","0,00476127","0,022754","0,032345","0,00460301","0,031232","0,0326113","0,00529472","0,034168","0,023335","0,00505686","0,025944","0,0114493","0,00288501","0,013172","0,00391433","0,000970272","0,004538","0,000957667","0,000187262","0,001082","0,000171333","1,44E-05","0,00018"
25,12,2006,4,"0,055351","0,00661186","0,0522995","0,059625","0,00691353","0,05825","0,0463","0,00476707","0,04555","0,013325","0,00209806","0,0127","0,002124","0,00122396","0,0020635","0,96495","0,0185134","0,9623","1,40245","0,00669047","1,40185","0,00182675","0,00100386","0,0019865","0,710981","0,0057861","0,712668","0,777208","0,009894","0,778939","0,479864","0,0131128","0,485295","1,02777","0,0327811","1,03226","0,439",0,"0,439","0,0003755","0,000159362","0,000345","0,00138725","0,000597985","0,001316","0,00408275","0,00131225","0,004169","0,00886675","0,00150064","0,0095055","0,01196","0,00201863","0,0112145","0,008578","0,00202385","0,0075245","0,00430825","0,000820684","0,0041255","0,002832","0,000406431","0,0027595","0,003328","0,000278936","0,0032125","0,00571825","0,000368279","0,0056265","0,0092955","0,00142174","0,008937","0,0119825","0,00166323","0,011612","0,0163025","0,00288953","0,0160475","0,0249918","0,00399255","0,024243","0,0349718","0,00457814","0,034863","0,037649","0,00467568","0,0374145","0,0282058","0,00515653","0,0274865","0,0139955","0,00341471","0,013437","0,00451625","0,00116674","0,0043585","0,00094475","0,000198568","0,0009105","0,0001295","1,31E-05","0,0001255"
27,12,2006,3,"0,0544237","0,00675741","0,052723","0,0582667","0,00648348","0,0544","0,0400333","0,00519123","0,0404","0,0182333","0,00307282","0,0195","0,00398633","0,00117489","0,004166","0,932333","0,0157457","0,9214","1,36877","0,00815772","1,3734","0,00403767","0,00109186","0,004777","0,71783","0,020198","0,713345","0,801816","0,00270075","0,80092","0,539825","0,0216859","0,53162","1,08783","0,0676671","1,05612","0,576",0,"0,576","0,000355667","8,81E-05","0,000382","0,001255","0,000371292","0,001476","0,003902","0,0012116","0,004678","0,00954067","0,00277253","0,01112","0,015019","0,00348125","0,017439","0,0125","0,00181907","0,013065","0,00622733","0,000420381","0,006005","0,003353","0,000167095","0,003328","0,00318467","0,000250027","0,003111","0,00510933","0,000597028","0,005167","0,00893933","0,00132582","0,009789","0,012679","0,00154607","0,013223","0,0171683","0,00332657","0,015379","0,0236697","0,00469127","0,020459","0,0306383","0,00407671","0,029817","0,030853","0,00429643","0,033867","0,0210077","0,00343699","0,022224","0,009461","0,00148061","0,009733","0,00297167","0,000336399","0,003029","0,000680667","2,96E-05","0,000698","0,000116333","1,02E-05","0,000122"
