dd,mm,yyyy,nobs,AOT_1020_avg,AOT_1020_std,AOT_1020_med,AOTExt1020-T_avg,AOTExt1020-T_std,AOTExt1020-T_med,AOTExt1020-C_avg,AOTExt1020-C_std,AOTExt1020-C_med,AOTExt1020-F_avg,AOTExt1020-F_std,AOTExt1020-F_med,AOTAbsp1020-T_avg,AOTAbsp1020-T_std,AOTAbsp1020-T_med,SSA1020-T_avg,SSA1020-T_std,SSA1020-T_med,REFR(1020)_avg,REFR(1020)_std,REFR(1020)_med,REFI(1020)_avg,REFI(1020)_std,REFI(1020)_med,ASYM1020-T_avg,ASYM1020-T_std,ASYM1020-T_med,ASYM1020-C_avg,ASYM1020-C_std,ASYM1020-C_med,ASYM1020-F_avg,ASYM1020-F_std,ASYM1020-F_med,"870-440AngstromParam,[AOTExt]-Total_avg","870-440AngstromParam,[AOTExt]-Total_std","870-440AngstromParam,[AOTExt]-Total_med",Inflection_Point[um]_avg,Inflection_Point[um]_std,Inflection_Point[um]_med,"0,065604_avg","0,065604_std","0,065604_med","0,086077_avg","0,086077_std","0,086077_med","0,112939_avg","0,112939_std","0,112939_med","0,148184_avg","0,148184_std","0,148184_med","0,194429_avg","0,194429_std","0,194429_med","0,255105_avg","0,255105_std","0,255105_med","0,334716_avg","0,334716_std","0,334716_med","0,439173_avg","0,439173_std","0,439173_med","0,576227_avg","0,576227_std","0,576227_med","0,756052_avg","0,756052_std","0,756052_med","0,991996_avg","0,991996_std","0,991996_med","1,301571_avg","1,301571_std","1,301571_med","1,707757_avg","1,707757_std","1,707757_med","2,240702_avg","2,240702_std","2,240702_med","2,939966_avg","2,939966_std","2,939966_med","3,857452_avg","3,857452_std","3,857452_med","5,061260_avg","5,061260_std","5,061260_med","6,640745_avg","6,640745_std","6,640745_med","8,713145_avg","8,713145_std","8,713145_med","11,432287_avg","11,432287_std","11,432287_med","15,000000_avg","15,000000_std","15,000000_med"
30,11,2007,2,"0,022527","0,000845","0,022527","0,02565","0,000949999","0,02565","0,0177","0,0006","0,0177","0,008","0,0016","0,008","0,002778","0,000485","0,002778","0,89235","0,01485","0,89235","1,40315","0,00655001","1,40315","0,0070315","0,0013905","0,0070315","0,701015","0,0033665","0,701015","0,79493","0,00730652","0,79493","0,4915","0,046704","0,4915","1,24976","0,0249345","1,24977","0,5075","0,0685","0,5075","0,0004635","9,55E-05","0,0004635","0,001423","0,000393","0,001423","0,0032215","0,0007775","0,0032215","0,005198","0,000586","0,005198","0,005748","0,000436","0,005748","0,0041985","0,0009855","0,0041985","0,0022595","0,0005925","0,0022595","0,0013815","0,0002035","0,0013815","0,0014695","2,35E-05","0,0014695","0,0024765","0,0002095","0,0024765","0,0041605","6,25E-05","0,0041605","0,0055015","0,0004295","0,0055015","0,006785","0,000562","0,006785","0,0087715","0,0003055","0,0087715","0,010853","5,00E-06","0,010853","0,0118135","0,0001155","0,0118135","0,010127","1,90E-05","0,010127","0,006229","9,60E-05","0,006229","0,002613","8,20E-05","0,002613","0,000733","2,90E-05","0,000733","0,0001365","5,50E-06","0,0001365"
9,3,2008,2,"0,0368295","0,0007855","0,0368295","0,0373","0,000800001","0,0373","0,03155","0,000949999","0,03155","0,00575","0,00015","0,00575","0,002525","0,000138","0,002525","0,9323","0,00229999","0,9323","1,41585","0,00674999","1,41585","0,0047565","0,0001225","0,0047565","0,737935","0,00436598","0,737935","0,77414","0,00286549","0,77414","0,540782","0,023097","0,540782","0,507208","0,00794549","0,507208","0,439",0,"0,439","0,0004205","9,85E-05","0,0004205","0,001144","0,000379","0,001144","0,0021295","0,0006915","0,0021295","0,0027495","0,0006085","0,0027495","0,0026885","0,0001285","0,0026885","0,002363","0,000256","0,002363","0,0022335","0,0003535","0,0022335","0,00255","0,00025","0,00255","0,003612","1,10E-05","0,003612","0,0055625","0,0003095","0,0055625","0,007756","0,000564","0,007756","0,009301","0,000355","0,009301","0,0112065","2,65E-05","0,0112065","0,0132835","4,55E-05","0,0132835","0,013898","7,10E-05","0,013898","0,012917","0,000272","0,012917","0,0101225","0,0005145","0,0101225","0,0059725","0,0004765","0,0059725","0,002445","0,000232","0,002445","0,000668","6,00E-05","0,000668","0,00012","7,00E-06","0,00012"
18,3,2008,2,"0,0149255","0,0007975","0,0149255","0,0165","0,001","0,0165","0,01285","0,00135","0,01285","0,00365","0,00045","0,00365","0,001937","0,000536","0,001937","0,88025","0,03945","0,88025","1,41205","0,00775003","1,41205","0,00952","0,004213","0,00952","0,729442","0,00198051","0,729442","0,794717","0,013024","0,794717","0,505892","0,0138495","0,505892","0,857","0,0350995","0,857001","0,439",0,"0,439","0,000278","3,20E-05","0,000278","0,000786","0,000121","0,000786","0,0015305","0,0001995","0,0015305","0,0020965","0,0001005","0,0020965","0,002125","0,000161","0,002125","0,0017105","0,0003145","0,0017105","0,0012545","0,0002445","0,0012545","0,0011055","9,65E-05","0,0011055","0,0014515","8,75E-05","0,0014515","0,0023175","0,0003185","0,0023175","0,003016","0,00034","0,003016","0,0032005","0,0001765","0,0032005","0,003809","0,000262","0,003809","0,005188","0,000624","0,005188","0,0065815","0,0010175","0,0065815","0,0070075","0,0010975","0,0070075","0,0057185","0,0007875","0,0057185","0,003311","0,000371","0,003311","0,0013125","0,0001095","0,0013125","0,000353","1,80E-05","0,000353","6,40E-05","1,00E-06","6,40E-05"
27,4,2008,2,"0,172874","0,00648","0,172874","0,17845","0,00625","0,17845","0,1604","0,0046","0,1604","0,01805","0,00165","0,01805","0,003566","0,001105","0,003566","0,9802","0,00550002","0,9802","1,46155","0,01135","1,46155","0,00156","0,000476","0,00156","0,73713","0,00347048","0,73713","0,756855","0,00304148","0,756854","0,56082","0,00394002","0,56082","0,26772","0,0020785","0,26772","0,439",0,"0,439","0,003263","0,00034","0,003263","0,0073305","0,0005045","0,0073305","0,00895","0,000202","0,00895","0,0070295","9,05E-05","0,0070295","0,0048795","6,65E-05","0,0048795","0,0043235","9,15E-05","0,0043235","0,005901","0,00037","0,005901","0,0107035","0,0007345","0,0107035","0,018312","0,000483001","0,018312","0,026247","5,40E-05","0,026247","0,0371435","0,0019615","0,0371435","0,0546325","0,0048225","0,0546325","0,0695095","0,0023285","0,0695095","0,0624895","0,0034875","0,0624895","0,041811","0,004863","0,041811","0,021933","0,002591","0,021933","0,009796","0,000716","0,009796","0,0041035","4,45E-05","0,0041035","0,001739","7,50E-05","0,001739","0,000777","5,70E-05","0,000777","0,000371","2,90E-05","0,000371"
29,4,2008,2,"0,193834","0,001523","0,193834","0,196","0,00189999","0,196","0,17675","0,00185","0,17675","0,01925","5,00E-05","0,01925","0,0125795","0,0002905","0,0125795","0,93585","0,000849992","0,93585","1,40975","0,00384998","1,40975","0,0045595","7,85E-05","0,0045595","0,762383","0,000344008","0,762383","0,787377","3,60E-05","0,787377","0,529521","0,00176749","0,529522","0,36964","0,00334901","0,36964","0,439",0,"0,439","0,010529","0,000105","0,010529","0,019463","0,000306","0,019463","0,016952","0,000564","0,016952","0,0099595","0,0003725","0,0099595","0,0062025","0,0001825","0,0062025","0,005522","0,0001","0,005522","0,0072015","7,55E-05","0,0072015","0,0115205","6,85E-05","0,0115205","0,0180855","2,65E-05","0,0180855","0,0250415","0,0004455","0,0250415","0,034506","0,001132","0,034506","0,0559945","0,0007225","0,0559945","0,0914595","0,0028845","0,0914595","0,098232","0,003064","0,098232","0,076783","0,000944","0,076783","0,0472395","0,0036705","0,0472395","0,0235995","0,0032295","0,0235995","0,0099725","0,0016715","0,0099725","0,003759","0,000596","0,003759","0,001318","0,000138","0,001318","0,0004405","1,50E-06","0,0004405"
1,5,2008,4,"0,115264","0,0209937","0,115125","0,1201","0,0199672","0,1195","0,1065","0,0177571","0,10665","0,01365","0,00234254","0,0131","0,00568775","0,000511963","0,0057105","0,95085","0,0112491","0,9499","1,42205","0,0290342","1,40735","0,00362925","0,000916709","0,003702","0,74522","0,00919142","0,748707","0,775032","0,00969157","0,779997","0,508997","0,0330625","0,520454","0,430032","0,0119938","0,43253","0,439",0,"0,439","0,0036235","0,00148595","0,003293","0,00989325","0,00547304","0,0081355","0,0125037","0,00674965","0,0101345","0,0089345","0,00327938","0,007752","0,00545475","0,000619187","0,005145","0,0041585","0,000275726","0,004127","0,00451","0,000321412","0,0045415","0,006663","0,00101171","0,006555","0,01102","0,00222617","0,0109985","0,0169645","0,00223719","0,0170565","0,0252465","0,00256899","0,02536","0,0373545","0,00470862","0,037665","0,0486083","0,0100254","0,0467015","0,0471825","0,00952031","0,0450335","0,0368465","0,00607349","0,0376975","0,0245295","0,00466314","0,0270595","0,0139212","0,00353051","0,0151165","0,00668375","0,00192036","0,0073385","0,0027425","0,000765653","0,003112","0,0009795","0,000237609","0,0010625","0,00031175","6,53E-05","0,000314"
3,5,2008,2,"0,0249465","0,0010605","0,0249465","0,0279","0,000100001","0,0279","0,0217","0,000299999","0,0217","0,0062","0,0004","0,0062","0,0020745","0,0003685","0,0020745","0,9257","0,0129","0,9257","1,4599","0,0119","1,4599","0,006203","0,001242","0,006203","0,692254","0,005236","0,692254","0,757859","0,010431","0,757859","0,46257","0,00507601","0,46257","0,89083","0,00593948","0,89083","0,439",0,"0,439","0,000745","7,50E-05","0,000745","0,002453","0,000243","0,002453","0,0044055","0,0003655","0,0044055","0,0045495","0,0003195","0,0045495","0,003133","0,000246","0,003133","0,0019025","0,0002115","0,0019025","0,001432","0,000204","0,001432","0,001656","0,000198","0,001656","0,002805","6,40E-05","0,002805","0,0048615","0,0003395","0,0048615","0,0060445","0,0003045","0,0060445","0,006009","0,000127","0,006009","0,0060505","0,0002365","0,0060505","0,006447","8,00E-05","0,006447","0,0067","0,000134","0,0067","0,0060345","0,0002095","0,0060345","0,004342","0,000135","0,004342","0,0024295","4,05E-05","0,0024295","0,001065","2,00E-06","0,001065","0,0003695","6,50E-06","0,0003695","0,000102","3,00E-06","0,000102"
11,5,2008,5,"0,122983","0,0212076","0,126998","0,12584","0,0220702","0,1287","0,11224","0,0185491","0,1135","0,01356","0,00402274","0,0152","0,0068232","0,004033","0,007306","0,94856","0,0256606","0,9494","1,422","0,0382532","1,4285","0,0041256","0,00256542","0,003661","0,757145","0,0127725","0,753028","0,778693","0,0117787","0,773856","0,566644","0,0334383","0,582673","0,285408","0,0215177","0,299031","0,439",0,"0,439","0,0023708","0,000888895","0,002544","0,0046494","0,00154246","0,004488","0,005529","0,00118249","0,004995","0,0048882","0,000644871","0,0044","0,004098","0,000390118","0,004236","0,0040922","0,000617392","0,003963","0,005386","0,00147617","0,005607","0,0084018","0,00267817","0,0097","0,0131714","0,00407058","0,014308","0,0189748","0,00514094","0,018251","0,0257384","0,00518643","0,025038","0,0353154","0,00549292","0,037914","0,0452478","0,00469825","0,046769","0,0457466","0,00423535","0,048769","0,0389068","0,00796605","0,042102","0,030066","0,0118289","0,03199","0,021699","0,0142508","0,019517","0,0134802","0,0125856","0,009608","0,0058566","0,00595652","0,003835","0,0015706","0,00118705","0,001253","0,0003226","3,52E-05","0,000326"
13,5,2008,4,"0,071401","0,00302336","0,0726375","0,073825","0,00359261","0,0751","0,06635","0,00381215","0,06815","0,0075","0,000504975","0,00755","0,0062205","0,00100327","0,005771","0,914875","0,0185206","0,9242","1,39523","0,0163106","1,39215","0,006069","0,00195535","0,0050245","0,766887","0,00794596","0,767063","0,79114","0,00692123","0,790709","0,555459","0,00605478","0,555356","0,32014","0,0164979","0,318859","0,439",0,"0,439","0,00088725","0,000223768","0,00079","0,0020315","0,000515132","0,0018655","0,00309575","0,000489694","0,003102","0,00350275","0,000372931","0,0034775","0,003383","0,000539738","0,0034585","0,0031585","0,000502359","0,003304","0,0032205","0,000237656","0,0032365","0,00416075","0,000288268","0,0040815","0,00697975","0,000610306","0,006715","0,0119927","0,000396178","0,01213","0,0165823","0,00224475","0,017183","0,019566","0,000965957","0,019939","0,0234605","0,00251845","0,022757","0,0281975","0,00323999","0,0263825","0,0314603","0,0043049","0,0324175","0,0307323","0,00695824","0,033215","0,0236812","0,00806901","0,024828","0,0128522","0,00520121","0,0130135","0,00465275","0,00181863","0,004606","0,00112175","0,000316838","0,001105","0,00018625","1,15E-05","0,000183"
23,5,2008,2,"0,0551665","0,000973498","0,0551665","0,0575","1,00E-04","0,0575","0,04795","0,00075","0,04795","0,0096","0,0009","0,0096","0,0039215","0,0001085","0,0039215","0,9318","0,00169998","0,9318","1,45555","0,00835001","1,45555","0,0051355","0,0002905","0,0051355","0,727752","0,00324902","0,727752","0,769768","0,004758","0,769768","0,51897","0,018596","0,51897","0,552642","0,003151","0,552642","0,439",0,"0,439","0,000678","7,30E-05","0,000678","0,0020805","0,0003675","0,0020805","0,004084","0,000672","0,004084","0,005035","0,000352","0,005035","0,004237","0,000348","0,004237","0,003181","0,000665","0,003181","0,002931","0,000679","0,002931","0,0037025","0,0004765","0,0037025","0,005423","0,000183","0,005423","0,007359","0,000734","0,007359","0,0096495","0,0002785","0,0096495","0,014418","0,00078","0,014418","0,019958","0,001438","0,019958","0,0216255","1,25E-05","0,0216255","0,0195015","0,0017565","0,0195015","0,015375","0,002252","0,015375","0,0102935","0,0016105","0,0102935","0,0055535","0,0007545","0,0055535","0,0023245","0,0002305","0,0023245","0,000741","3,80E-05","0,000741","0,000179","1,00E-06","0,000179"
24,5,2008,2,"0,059424","0,003908","0,059424","0,06075","0,00355","0,06075","0,05235","0,00285","0,05235","0,00845","0,00065","0,00845","0,005993","0,004143","0,005993","0,90495","0,06275","0,90495","1,4703","0,0388","1,4703","0,0076325","0,0056505","0,0076325","0,732164","0,022255","0,732164","0,767816","0,025141","0,767816","0,511203","0,0099355","0,511203","0,489064","0,023972","0,489064","0,439",0,"0,439","0,001644","0,000461","0,001644","0,0040415","0,0007195","0,0040415","0,0052355","0,0004375","0,0052355","0,004197","0,000243","0,004197","0,002778","0,000358","0,002778","0,00211","0,000463","0,00211","0,0022395","0,0004965","0,0022395","0,003392","0,000457","0,003392","0,006165","0,0005","0,006165","0,009687","0,001088","0,009687","0,0114455","0,0016725","0,0114455","0,01274","0,00175","0,01274","0,0163045","0,0018845","0,0163045","0,0206065","0,0014785","0,0206065","0,022772","0,000361","0,022772","0,0227775","9,85E-05","0,0227775","0,0202155","0,0010995","0,0202155","0,013875","0,001813","0,013875","0,0062555","0,0011795","0,0062555","0,0016615","0,0003355","0,0016615","0,00025","4,00E-05","0,00025"
